CPT_id	classType	ui	suppressible	obsolete	rootSource	atomCount	cVMemberCount	attributes	atoms	ancestors	parents	children	descendants	relations	definitions	concepts	defaultPreferredAtom	name
0408U	SourceAtomCluster	0408U	False	False	CPT	5	0					NONE	NONE		NONE	C5852059		Infectious agent antigen detection by bulk acoustic wave biosensor immunoassay, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19])
0409U	SourceAtomCluster	0409U	False	False	CPT	5	0					NONE	NONE		NONE	C5852061;C5852060		Oncology (solid tumor), DNA (80 genes) and RNA (36 genes), by next-generation sequencing from plasma, including single nucleotide variants, insertions/deletions, copy number alterations, microsatellite instability, and fusions, report showing identified mutations with clinical actionability
0410U	SourceAtomCluster	0410U	False	False	CPT	7	0					NONE	NONE		NONE	C5852062;C5852063;C5852064;C5852065;C5852066		Oncology (pancreatic), DNA, whole genome sequencing with 5-hydroxymethylcytosine enrichment, whole blood or plasma, algorithm reported as cancer detected or not detected
0411U	SourceAtomCluster	0411U	False	False	CPT	8	0					NONE	NONE		NONE	C5852070;C5848697;C5852067;C5852069;C5852071;C5852068		Psychiatry (eg, depression, anxiety, attention deficit hyperactivity disorder [ADHD]), genomic analysis panel, variant analysis of 15 genes, including deletion/duplication analysis of CYP2D6
0412U	SourceAtomCluster	0412U	False	False	CPT	5	0					NONE	NONE		NONE	C5852072;C5852073		Beta amyloid, Aβ42/40 ratio, immunoprecipitation with quantitation by liquid chromatography with tandem mass spectrometry (LC-MS/MS) and qualitative ApoE isoform-specific proteotyping, plasma combined with age, algorithm reported as presence or absence of brain amyloid pathology
0413U	SourceAtomCluster	0413U	False	False	CPT	5	0					NONE	NONE		NONE	C5852074;C5852075		Oncology (hematolymphoid neoplasm), optical genome mapping for copy number alterations, aneuploidy, and balanced/complex structural rearrangements, DNA from blood or bone marrow, report of clinically significant alterations
0414U	SourceAtomCluster	0414U	False	False	CPT	5	0					NONE	NONE		NONE	C5852078;C5852076;C5852077		Oncology (lung), augmentative algorithmic analysis of digitized whole slide imaging for 8 genes (ALK, BRAF, EGFR, ERBB2, MET, NTRK1-3, RET, ROS1), and KRAS G12C and PD-L1, if performed, formalin-fixed paraffin-embedded (FFPE) tissue, reported as positive or negative for each biomarker
0415U	SourceAtomCluster	0415U	False	False	CPT	5	0					NONE	NONE		NONE	C5852079;C5852080		Cardiovascular disease (acute coronary syndrome [ACS]), IL-16, FAS, FASLigand, HGF, CTACK, EOTAXIN, and MCP-3 by immunoassay combined with age, sex, family history, and personal history of diabetes, blood, algorithm reported as a 5-year (deleted risk) score for ACS
0417U	SourceAtomCluster	0417U	False	False	CPT	7	0					NONE	NONE		NONE	C5852083;C5852087;C5852085;C5852086;C5852084		Rare diseases (constitutional/heritable disorders), whole mitochondrial genome sequence with heteroplasmy detection and deletion analysis, nuclear-encoded mitochondrial gene analysis of 335 nuclear genes, including sequence changes, deletions, insertions, and copy number variants analysis, blood or saliva, identification and categorization of mitochondrial disorder-associated genetic variants
0418U	SourceAtomCluster	0418U	False	False	CPT	5	0					NONE	NONE		NONE	C5852088;C5852089;C5852090		Oncology (breast), augmentative algorithmic analysis of digitized whole slide imaging of 8 histologic and immunohistochemical features, reported as a recurrence score
0419U	SourceAtomCluster	0419U	False	False	CPT	13	0					NONE	NONE		NONE	C5852091;C5852093;C5852098;C5852100;C5852101;C5852092;C5852097;C5852095;C5852096;C5852094;C5852099		Neuropsychiatry (eg, depression, anxiety), genomic sequence analysis panel, variant analysis of 13 genes, saliva or buccal swab, report of each gene phenotype
0420U	SourceAtomCluster	0420U	False	False	CPT	5	0					NONE	NONE		NONE	C5884297;C5944591		Oncology (urothelial), mRNA expression profiling by real-time quantitative PCR of MDK, HOXA13, CDC2, IGFBP5, and CXCR2 in combination with droplet digital PCR (ddPCR) analysis of 6 single-nucleotide polymorphisms (SNPs) of genes TERT and FGFR3, urine, algorithm reported as a risk score for urothelial carcinoma
0421U	SourceAtomCluster	0421U	False	False	CPT	5	0					NONE	NONE		NONE	C5884298;C5944592		Oncology (colorectal) screening, quantitative real-time target and signal amplification of 8 RNA markers (GAPDH, SMAD4, ACY1, AREG, CDH1, KRAS, TNFRSF10B, EGLN2) and fecal hemoglobin, algorithm reported as a positive or negative for colorectal cancer risk
0422T	SourceAtomCluster	0422T	False	False	CPT	4	0					NONE	NONE		NONE	C4067646		Tactile breast imaging by computer-aided tactile sensors, unilateral or bilateral
0422U	SourceAtomCluster	0422U	False	False	CPT	5	0					NONE	NONE		NONE	C5884299;C5944593;C5944594		Oncology (pan-solid tumor), analysis of DNA biomarker response to anti-cancer therapy using cell-free circulating DNA, biomarker comparison to a previous baseline pre-treatment cell-free circulating DNA analysis using next-generation sequencing, algorithm reported as a quantitative change from baseline, including specific alterations, if appropriate
0423U	SourceAtomCluster	0423U	False	False	CPT	5	0					NONE	NONE		NONE	C5884300;C5944595;C5944596		Psychiatry (eg, depression, anxiety), genomic analysis panel, including variant analysis of 26 genes, buccal swab, report including metabolizer status and risk of drug toxicity by condition
0424U	SourceAtomCluster	0424U	False	False	CPT	5	0					NONE	NONE		NONE	C5884301;C5944597		Oncology (prostate), exosome-based analysis of 53 small noncoding RNAs (sncRNAs) by quantitative reverse transcription polymerase chain reaction (RT-qPCR), urine, reported as no molecular evidence, low-, moderate-, or elevated-risk of prostate cancer
0425U	SourceAtomCluster	0425U	False	False	CPT	5	0					NONE	NONE		NONE	C5884302;C5944598		Genome (eg, unexplained constitutional or heritable disorder or syndrome), rapid sequence analysis, each comparator genome (eg, parents, siblings)
0426U	SourceAtomCluster	0426U	False	False	CPT	5	0					NONE	NONE		NONE	C5878571;C5944599		Genome (eg, unexplained constitutional or heritable disorder or syndrome), ultra-rapid sequence analysis
0427U	SourceAtomCluster	0427U	False	False	CPT	5	0					NONE	NONE		NONE	C5876644		Monocyte distribution width, whole blood (List separately in addition to code for primary procedure)
0429U	SourceAtomCluster	0429U	False	False	CPT	5	0					NONE	NONE		NONE	C5884306;C5944601		Human papillomavirus (HPV), oropharyngeal swab, 14 high-risk types (ie, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 66, and 68)
0430U	SourceAtomCluster	0430U	False	False	CPT	5	0					NONE	NONE		NONE	C5884307;C5944602		Gastroenterology, malabsorption evaluation of alpha-1-antitrypsin, calprotectin, pancreatic elastase and reducing substances, feces, quantitative
0431U	SourceAtomCluster	0431U	False	False	CPT	6	0					NONE	NONE		NONE	C5884308;C5944603;C5944604;C5944605		Glycine receptor alpha1 IgG, serum or cerebrospinal fluid (CSF), live cell-binding assay (LCBA), qualitative
0432U	SourceAtomCluster	0432U	False	False	CPT	6	0					NONE	NONE		NONE	C5884309;C5944608;C5944606;C5944607		Kelch-like protein 11 (KLHL11) antibody, serum or cerebrospinal fluid (CSF), cell-binding assay, qualitative
0433U	SourceAtomCluster	0433U	False	False	CPT	5	0					NONE	NONE		NONE	C5884310;C5944609		Oncology (prostate), 5 DNA regulatory markers by quantitative PCR, whole blood, algorithm, including prostate-specific antigen, reported as likelihood of cancer
0434U	SourceAtomCluster	0434U	False	False	CPT	5	0					NONE	NONE		NONE	C5884311;C5944610		Drug metabolism (adverse drug reactions and drug response), genomic analysis panel, variant analysis of 25 genes with reported phenotypes
0435U	SourceAtomCluster	0435U	False	False	CPT	5	0					NONE	NONE		NONE	C5884312;C5944611		Oncology, chemotherapeutic drug cytotoxicity assay of cancer stem cells (CSCs), from cultured CSCs and primary tumor cells, categorical drug response reported based on cytotoxicity percentage observed, minimum of 14 drugs or drug combinations
0436U	SourceAtomCluster	0436U	False	False	CPT	5	0					NONE	NONE		NONE	C5884313;C5944612		Oncology (lung), plasma analysis of 388 proteins, using aptamer-based proteomics technology, predictive algorithm reported as clinical benefit from immune checkpoint inhibitor therapy
0437U	SourceAtomCluster	0437U	False	False	CPT	5	0					NONE	NONE		NONE	C5884314		Psychiatry (anxiety disorders), mRNA, gene expression profiling by RNA sequencing of 15 biomarkers, whole blood, algorithm reported as predictive risk score
0438U	SourceAtomCluster	0438U	False	False	CPT	5	0					NONE	NONE		NONE	C5884315;C5944613		Drug metabolism (adverse drug reactions and drug response), buccal specimen, gene-drug interactions, variant analysis of 33 genes, including deletion/duplication analysis of CYP2D6, including reported phenotypes and impacted gene-drug interactions
0439U	SourceAtomCluster	0439U	False	False	CPT	5	0					NONE	NONE		NONE	C5944614;C5944615		Cardiology (coronary heart disease [CHD]), DNA, analysis of 5 single-nucleotide polymorphisms (SNPs) (rs11716050 [LOC105376934], rs6560711 [WDR37], rs3735222 [SCIN/LOC107986769], rs6820447 [intergenic], and rs9638144 [ESYT2]) and 3 DNA methylation markers (cg00300879 [transcription start site {TSS200} of CNKSR1], cg09552548 [intergenic], and cg14789911 [body of SPATC1L]), qPCR and digital PCR, whole blood, algorithm reported as a 4-tiered risk score for a 3-year risk of symptomatic CHD
0440U	SourceAtomCluster	0440U	False	False	CPT	5	0					NONE	NONE		NONE	C5944616;C5944617		Cardiology (coronary heart disease [CHD]), DNA, analysis of 10 single-nucleotide polymorphisms (SNPs) (rs710987 [LINC010019], rs1333048 [CDKN2B-AS1], rs12129789 [KCND3], rs942317 [KTN1-AS1], rs1441433 [PPP3CA], rs2869675 [PREX1], rs4639796 [ZBTB41], rs4376434 [LINC00972], rs12714414 [TMEM18], and rs7585056 [TMEM18]) and 6 DNA methylation markers (cg03725309 [SARS1], cg12586707 [CXCL1], cg04988978 [MPO], cg17901584 [DHCR24-DT], cg21161138 [AHRR], and cg12655112 [EHD4]), qPCR and digital PCR, whole blood, algorithm reported as detected or not detected for CHD
0441U	SourceAtomCluster	0441U	False	False	CPT	7	0					NONE	NONE		NONE	C5944618;C5944619;C5944621;C5944620		Infectious disease (bacterial, fungal, or viral infection), semiquantitative biomechanical assessment (via deformability cytometry), whole blood, with algorithmic analysis and result reported as an index
0442U	SourceAtomCluster	0442U	False	False	CPT	5	0					NONE	NONE		NONE	C5944622;C5944623		Infectious disease (respiratory infection), Myxovirus resistance protein A (MxA) and C-reactive protein (CRP), fingerstick whole blood specimen, each biomarker reported as present or absent
0443U	SourceAtomCluster	0443U	False	False	CPT	6	0					NONE	NONE		NONE	C5944625;C5944624;C5944626		Neurofilament light chain (NfL), ultra-sensitive immunoassay, serum or cerebrospinal fluid
0444U	SourceAtomCluster	0444U	False	False	CPT	5	0					NONE	NONE		NONE	C5944627		Oncology (solid organ neoplasia), targeted genomic sequence analysis panel of 361 genes, interrogation for gene fusions, translocations, or other rearrangements, using DNA from formalin-fixed paraffin-embedded (FFPE) tumor tissue, report of clinically significant variant(s)
0445U	SourceAtomCluster	0445U	False	False	CPT	5	0					NONE	NONE		NONE	C5944628		β-amyloid (Abeta42) and phospho tau (181P) (pTau181), electrochemiluminescent immunoassay (ECLIA), cerebral spinal fluid, ratio reported as positive or negative for amyloid pathology
0446U	SourceAtomCluster	0446U	False	False	CPT	5	0					NONE	NONE		NONE	C5944629		Autoimmune diseases (systemic lupus erythematosus [SLE]), analysis of 10 cytokine soluble mediator biomarkers by immunoassay, plasma, individual components reported with an algorithmic risk score for current disease activity
0447U	SourceAtomCluster	0447U	False	False	CPT	5	0					NONE	NONE		NONE	C5944630		Autoimmune diseases (systemic lupus erythematosus [SLE]), analysis of 11 cytokine soluble mediator biomarkers by immunoassay, plasma, individual components reported with an algorithmic prognostic risk score for developing a clinical flare
0449U	SourceAtomCluster	0449U	False	False	CPT	5	0					NONE	NONE		NONE	C5944635;C5944634;C5944633		Carrier screening for severe inherited conditions (eg, cystic fibrosis, spinal muscular atrophy, beta hemoglobinopathies [including sickle cell disease], alpha thalassemia), regardless of race or self-identified ancestry, genomic sequence analysis panel, must include analysis of 5 genes (CFTR, SMN1, HBB, HBA1, HBA2)
0452U	SourceAtomCluster	0452U	False	False	CPT	5	0					NONE	NONE		NONE	C5944641;C5944640		Oncology (bladder), methylated PENK DNA detection by linear target enrichment-quantitative methylation-specific real-time PCR (LTE-qMSP), urine, reported as likelihood of bladder cancer
0453U	SourceAtomCluster	0453U	False	False	CPT	5	0					NONE	NONE		NONE	C5944642;C5944643		Oncology (colorectal cancer), cell-free DNA (cfDNA), methylation-based quantitative PCR assay (SEPTIN9, IKZF1, BCAT1, Septin9-2, VAV3, BCAN), plasma, reported as presence or absence of circulating tumor DNA (ctDNA)
0454U	SourceAtomCluster	0454U	False	False	CPT	5	0					NONE	NONE		NONE	C5944645;C5944644;C5944646		Rare diseases (constitutional/heritable disorders), identification of copy number variations, inversions, insertions, translocations, and other structural variants by optical genome mapping
0455U	SourceAtomCluster	0455U	False	False	CPT	11	0					NONE	NONE		NONE	C5944654;C5944648;C5944655;C5944649;C5944650;C5944653;C5944647;C5944651;C5944652		Infectious agents (sexually transmitted infection), Chlamydia trachomatis, Neisseria gonorrhoeae, and Trichomonas vaginalis, multiplex amplified probe technique, vaginal, endocervical, gynecological specimens, oropharyngeal swabs, rectal swabs, female or male urine, each pathogen reported as detected or not detected
0457U	SourceAtomCluster	0457U	False	False	CPT	6	0					NONE	NONE		NONE	C5944658;C5944659;C5944661;C5944660		Perfluoroalkyl substances (PFAS) (eg, perfluorooctanoic acid, perfluorooctane sulfonic acid), 9 PFAS compounds by LC-MS/MS, plasma or serum, quantitative
